            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458131.500000000, A.D. 2018-Jan-13 00:00:00.0000, -3.913992382321582E+00, -2.246143223354050E+00,  5.021118854820286E-01,  1.158467102933291E-03, -3.719784659801590E-03,  7.212225507204578E-04,  2.622404107522597E-02,  4.540551959204191E+00,  9.212695157498435E-04,
2458132.500000000, A.D. 2018-Jan-14 00:00:00.0000, -3.912827746192173E+00, -2.249859532476235E+00,  5.028322878677485E-01,  1.170803383779832E-03, -3.712832314415837E-03,  7.195820064580955E-04,  2.622933016079520E-02,  4.541467735982258E+00,  9.102846296906516E-04,
2458133.500000000, A.D. 2018-Jan-15 00:00:00.0000, -3.911650779088319E+00, -2.253568885438895E+00,  5.035510490659866E-01,  1.183129061725025E-03, -3.705872337063096E-03,  7.179401753196530E-04,  2.623455581311854E-02,  4.542372529634268E+00,  8.993032557224272E-04,
2458134.500000000, A.D. 2018-Jan-16 00:00:00.0000, -3.910461491583260E+00, -2.257271274598968E+00,  5.042681677885458E-01,  1.195444196050572E-03, -3.698904705525088E-03,  7.162970546543905E-04,  2.623971805234318E-02,  4.543266343648590E+00,  8.883253464224662E-04,
2458135.500000000, A.D. 2018-Jan-17 00:00:00.0000, -3.909259894191082E+00, -2.260966692291094E+00,  5.049836427445569E-01,  1.207748845778379E-03, -3.691929397428676E-03,  7.146526417716773E-04,  2.624481689834260E-02,  4.544149181466224E+00,  8.773508544611787E-04,
2458136.500000000, A.D. 2018-Jan-18 00:00:00.0000, -3.908045997366980E+00, -2.264655130827466E+00,  5.056974726404400E-01,  1.220043069669267E-03, -3.684946390251759E-03,  7.130069339406769E-04,  2.624985237071729E-02,  4.545021046480882E+00,  8.663797326063642E-04,
2458137.500000000, A.D. 2018-Jan-19 00:00:00.0000, -3.906819811507520E+00, -2.268336582497684E+00,  5.064096561798653E-01,  1.232326926222334E-03, -3.677955661328663E-03,  7.113599283900123E-04,  2.625482448879520E-02,  4.545881942039095E+00,  8.554119337266690E-04,
2458138.500000000, A.D. 2018-Jan-20 00:00:00.0000, -3.905581346950899E+00, -2.272011039568608E+00,  5.071201920637098E-01,  1.244600473674809E-03, -3.670957187855076E-03,  7.097116223074316E-04,  2.625973327163238E-02,  4.546731871440317E+00,  8.444474107944257E-04,
2458139.500000000, A.D. 2018-Jan-21 00:00:00.0000, -3.904330613977209E+00, -2.275678494284232E+00,  5.078290789900188E-01,  1.256863770002391E-03, -3.663950946892822E-03,  7.080620128394413E-04,  2.626457873801358E-02,  4.547570837937024E+00,  8.334861168880067E-04,
2458140.500000000, A.D. 2018-Jan-22 00:00:00.0000, -3.903067622808695E+00, -2.279338938865544E+00,  5.085363156539628E-01,  1.269116872919723E-03, -3.656936915373798E-03,  7.064110970909999E-04,  2.626936090645285E-02,  4.548398844734829E+00,  8.225280051936606E-04,
2458141.500000000, A.D. 2018-Jan-23 00:00:00.0000, -3.901792383610018E+00, -2.282992365510398E+00,  5.092419007477956E-01,  1.281359839881243E-03, -3.649915070104200E-03,  7.047588721251581E-04,  2.627407979519420E-02,  4.549215894992579E+00,  8.115730290071802E-04,
2458142.500000000, A.D. 2018-Jan-24 00:00:00.0000, -3.900504906488516E+00, -2.286638766393398E+00,  5.099458329608146E-01,  1.293592728082136E-03, -3.642885387768226E-03,  7.031053349627283E-04,  2.627873542221220E-02,  4.550021991822481E+00,  8.006211417352462E-04,
2458143.500000000, A.D. 2018-Jan-25 00:00:00.0000, -3.899205201494459E+00, -2.290278133665768E+00,  5.106481109793153E-01,  1.305815594459379E-03, -3.635847844931568E-03,  7.014504825819726E-04,  2.628332780521265E-02,  4.550817138290193E+00,  7.896722968965940E-04,
2458144.500000000, A.D. 2018-Jan-26 00:00:00.0000, -3.897893278621309E+00, -2.293910459455245E+00,  5.113487334865510E-01,  1.318028495693091E-03, -3.628802418044935E-03,  6.997943119182586E-04,  2.628785696163324E-02,  4.551601337414960E+00,  7.787264481229459E-04,
2458145.500000000, A.D. 2018-Jan-27 00:00:00.0000, -3.896569147805976E+00, -2.297535735865956E+00,  5.120476991626888E-01,  1.330231488207501E-03, -3.621749083447138E-03,  6.981368198637873E-04,  2.629232290864416E-02,  4.552374592169708E+00,  7.677835491600745E-04,
2458146.500000000, A.D. 2018-Jan-28 00:00:00.0000, -3.895232818929074E+00, -2.301153954978314E+00,  5.127450066847652E-01,  1.342424628172382E-03, -3.614687817368576E-03,  6.964780032672515E-04,  2.629672566314880E-02,  4.553136905481169E+00,  7.568435538686695E-04,
2458147.500000000, A.D. 2018-Jan-29 00:00:00.0000, -3.893884301815173E+00, -2.304765108848909E+00,  5.134406547266446E-01,  1.354607971504325E-03, -3.607618595934543E-03,  6.948178589335203E-04,  2.630106524178441E-02,  4.553888280229994E+00,  7.459064162252739E-04,
2458148.500000000, A.D. 2018-Jan-30 00:00:00.0000, -3.892523606233052E+00, -2.308369189510407E+00,  5.141346419589740E-01,  1.366781573867995E-03, -3.600541395168586E-03,  6.931563836233266E-04,  2.630534166092277E-02,  4.554628719250866E+00,  7.349720903232681E-04,
2458149.500000000, A.D. 2018-Jan-31 00:00:00.0000, -3.891150741895952E+00, -2.311966188971445E+00,  5.148269670491386E-01,  1.378945490677613E-03, -3.593456190996050E-03,  6.914935740529221E-04,  2.630955493667085E-02,  4.555358225332622E+00,  7.240405303737697E-04,
2458150.500000000, A.D. 2018-Feb-01 00:00:00.0000, -3.889765718461824E+00, -2.315556099216542E+00,  5.155176286612174E-01,  1.391099777098109E-03, -3.586362959247787E-03,  6.898294268937472E-04,  2.631370508487153E-02,  4.556076801218373E+00,  7.131116907069135E-04,
2458151.500000000, A.D. 2018-Feb-02 00:00:00.0000, -3.888368545533577E+00, -2.319138912205997E+00,  5.162066254559390E-01,  1.403244488046703E-03, -3.579261675664217E-03,  6.881639387720379E-04,  2.631779212110425E-02,  4.556784449605613E+00,  7.021855257729553E-04,
2458152.500000000, A.D. 2018-Feb-03 00:00:00.0000, -3.886959232659328E+00, -2.322714619875811E+00,  5.168939560906349E-01,  1.415379678194436E-03, -3.572152315899700E-03,  6.864971062684129E-04,  2.632181606068574E-02,  4.557481173146352E+00,  6.912619901435853E-04,
